S05c_025,S05c_026,S05c_027,S05c_028,S05c_029,S05c_030,S05c_031,S05c_032,S05c_033,S05c_034,S05c_035,S05c_036,S05c_037,S05c_038,S05c_039,S05c_040,S05c_041,S05c_042,S05c_043,S05c_044,S05c_045,S05c_046,S05c_047,S05c_048,S05c_049,S05c_050,S05c_051,S05c_052,S05c_053,S05c_054,S05c_055,S05c_056,S05c_057,longitude,latitude
2008,1611,大川,0,0,0,0,0,45,0,0,31,836,0,0,0,0,912,0,54,0,0,0,45,0,0,31,823,0,0,0,0,953,139.71157,35.49514
2008,1609,新芝浦,0,0,0,0,0,0,0,0,0,824,0,0,0,0,824,0,0,0,0,0,0,0,0,0,864,0,0,0,0,864,139.7004,35.4915
2008,1607,昭和,33,0,0,27,0,0,0,0,0,585,0,0,0,0,645,33,0,0,27,0,0,0,0,0,756,0,0,0,0,816,139.72381,35.5072
2008,1601,国道,0,0,0,0,0,0,0,0,0,1561,0,0,0,0,1561,62,0,0,0,0,0,0,0,0,1234,0,0,0,0,1296,139.67597,35.50057
2008,1606,武蔵白石,0,0,0,0,0,0,0,0,36,1319,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,1453,139.70619,35.50181
2008,1610,海芝浦,0,0,0,0,0,0,0,0,50,2221,0,0,0,0,2271,0,0,0,0,0,0,0,0,50,2202,0,0,0,0,2252,139.70029,35.48597
2008,0612,大森,11949,110,0,0,1772,770,0,56,4745,66343,0,0,134,137,86016,11147,91,0,0,1497,1418,0,56,4501,67980,0,0,49,0,86739,139.7277,35.58823
2008,0303,浜松町,857,102,0,66,0,370,0,78,276,105900,0,25,0,71,107745,1037,74,0,0,70,468,38,40,435,106489,0,0,0,0,108651,139.75728,35.65614
2008,0801,西大井,95,0,0,0,0,0,0,0,637,13588,0,0,0,0,14320,119,0,0,0,0,98,0,0,579,12872,0,0,0,0,13668,139.72124,35.60085
2008,0802,新川崎,522,191,0,0,92,213,41,64,3831,21544,0,0,0,49,26547,410,191,0,0,64,438,0,64,3637,21017,0,0,0,0,25821,139.67088,35.55309
2008,0616,新子安,850,241,0,0,36,39,33,145,304,19274,0,0,0,0,20922,773,0,0,0,36,179,0,194,308,19447,0,0,0,0,20937,139.65298,35.48629
2008,0803,保土ヶ谷,8310,365,87,0,345,166,293,902,1764,19339,0,0,0,101,31672,9034,362,46,0,460,671,202,918,1724,17685,0,0,36,0,31138,139.59907,35.44598
2008,0706,大磯,655,628,80,0,48,26,0,497,2228,4421,0,0,0,0,8583,636,469,0,0,0,159,0,497,2055,4410,0,0,0,0,8226,139.31471,35.31237
2008,0710,早川,0,0,0,0,0,0,0,0,254,758,0,0,0,0,1012,0,0,0,0,0,0,0,0,254,909,0,0,0,0,1163,139.14558,35.24005
2008,0703,辻堂,10501,2188,0,0,284,196,165,571,8042,25673,0,0,42,0,47662,10223,1326,0,0,349,417,89,524,7590,25380,0,0,0,0,45898,139.44401,35.33674
2008,0804,東戸塚,13149,3087,255,40,1249,232,544,2080,1715,34582,0,0,0,0,56933,12911,1822,106,0,1044,484,509,2028,1704,36202,0,0,110,37,56957,139.55652,35.42876
2008,0707,二宮,3813,2206,87,110,272,154,277,1018,2032,4881,0,0,0,0,14850,3820,1885,414,110,352,502,277,1018,2102,4635,0,0,0,0,15115,139.258,35.29917
2008,0711,根府川,0,0,0,0,213,0,0,0,163,146,0,0,0,0,522,0,0,0,0,317,0,0,0,104,146,0,0,0,0,567,139.13947,35.20386
2008,0709,鴨宮,705,561,158,0,134,20,0,87,3685,6501,0,0,0,0,11851,495,565,158,0,30,158,0,87,3494,6830,0,0,0,0,11817,139.17833,35.27543
2008,0713,湯河原,711,244,344,0,137,40,0,0,210,2371,0,0,346,96,4499,1210,294,297,0,177,147,0,0,210,2676,0,0,0,0,5011,139.10386,35.1469
2008,0712,真鶴,216,832,282,0,0,0,0,0,0,2755,0,0,0,0,4085,148,474,282,0,0,200,0,103,0,2578,0,0,0,0,3785,139.13102,35.15599
2008,2803,求名,0,305,116,70,0,0,0,0,0,1410,0,0,0,0,1901,0,305,116,70,0,0,0,0,0,1702,0,0,0,0,2193,140.39564,35.57938
2008,2801,福俵,0,298,0,0,0,0,0,0,180,1096,0,0,0,0,1574,0,281,0,0,0,0,0,0,180,1113,0,0,0,0,1574,140.34239,35.54662
2008,2802,東金,612,673,129,78,0,0,0,0,1113,3124,0,0,0,0,5729,589,821,129,78,0,0,0,0,1028,3159,0,0,0,0,5804,140.36272,35.55965
2008,1109,古河,571,4030,466,38,419,181,112,445,2653,5153,0,0,0,163,14231,859,3323,466,38,265,294,112,535,2325,5979,0,0,0,142,14338,139.70936,36.19556
2008,1001,尾久,125,0,0,0,0,30,0,0,877,8690,0,0,0,0,9722,77,0,0,0,0,30,0,0,923,8659,0,0,0,0,9689,139.75265,35.74732
2008,0325,御徒町,828,0,0,0,124,81,0,50,472,38743,0,0,0,0,40298,1058,35,0,0,0,244,0,50,403,38074,0,0,0,0,39864,139.77457,35.70632
2008,0324,鶯谷,237,131,0,51,76,169,0,0,957,15729,0,0,0,0,17350,425,0,0,0,0,285,0,0,843,14914,0,0,0,0,16467,139.77741,35.72206
2008,0610,上中里,0,0,0,0,0,0,0,0,283,6115,0,0,0,0,6398,0,0,0,0,0,0,0,0,220,6598,0,0,0,0,6818,139.74475,35.74773
2008,0603,浦和,8204,1268,121,0,148,157,76,307,5956,59160,0,0,34,132,75563,7664,894,37,0,33,657,41,228,5378,60324,0,0,0,91,75347,139.65763,35.85777
2008,0408,北戸田,228,361,22,0,43,0,0,0,1971,8269,0,0,0,27,10921,227,311,22,0,43,39,0,0,1983,8094,0,0,0,0,10719,139.66231,35.82621
2008,1105,新白岡,0,1817,97,90,94,42,0,46,834,3756,0,0,0,155,6931,0,1706,97,90,320,42,0,46,614,3452,0,0,0,0,6367,139.67168,36.03683
2008,0413,北与野,399,110,0,0,108,0,0,0,375,7717,0,0,0,0,8709,315,159,0,29,201,0,0,0,362,7725,0,0,0,0,8791,139.629,35.89148
2008,0412,与野本町,1008,528,63,0,34,0,0,107,3302,9143,0,0,0,0,14185,1107,406,63,0,0,145,0,107,3141,9907,0,0,0,0,14876,139.62568,35.88177
2008,1016,さいたま新都心,2252,779,47,0,547,56,146,156,3162,36049,0,0,0,48,43242,2301,251,24,0,665,141,146,156,3122,36373,0,0,0,0,43179,139.63472,35.89241
2008,1103,蓮田,1925,1413,271,0,440,153,80,489,5834,11479,0,0,0,256,22340,1895,1380,189,0,496,363,80,489,5811,11907,0,0,0,0,22610,139.65367,35.98241
2008,1107,東鷲宮,774,2517,627,0,265,71,0,228,2920,5463,0,0,0,0,12865,938,2119,548,36,234,71,0,228,2987,6014,0,0,0,0,13175,139.67961,36.09068
2008,0601,与野,188,446,34,0,0,0,32,64,1667,21061,0,0,0,0,23492,210,333,34,0,0,161,32,64,1636,20679,0,0,0,0,23149,139.63934,35.88361
2008,1104,白岡,215,2588,549,0,306,0,0,120,4019,6154,0,0,0,63,14014,278,2149,330,0,278,0,0,216,4225,7155,0,0,0,0,14631,139.6668,36.01633
2008,1102,東大宮,2847,1216,310,92,2115,0,36,40,6342,14908,0,0,59,38,28003,2903,598,224,0,2228,38,36,64,6303,15589,0,0,59,115,28157,139.6407,35.94976
2008,0606,西川口,5078,759,0,0,167,104,0,203,6947,27056,0,0,49,0,40363,4503,509,0,0,90,533,0,203,6607,27363,0,0,0,0,39808,139.70497,35.8149
2008,0602,北浦和,10344,786,88,43,553,0,35,44,4752,30218,0,0,43,162,47068,10390,419,80,43,591,490,35,44,4526,31441,0,0,0,65,48124,139.64652,35.8715
2008,0608,東十条,174,0,0,0,0,0,0,0,747,17965,0,0,0,47,18933,111,0,0,0,0,49,0,0,727,17615,0,0,0,0,18502,139.72748,35.76284
2008,0607,川口,10675,1241,84,0,616,243,80,407,9673,50210,0,0,0,61,73290,10891,929,35,0,763,568,115,407,8750,50333,0,0,0,0,72791,139.71793,35.80093
2008,0406,戸田公園,650,318,71,103,577,84,0,123,6870,15803,0,0,118,25,24742,780,250,37,103,321,69,0,85,6428,16180,0,0,30,0,24283,139.67912,35.80712
2008,0411,南与野,1183,365,146,0,40,0,37,207,5430,9522,0,0,0,144,17074,940,369,158,0,40,0,37,207,4803,9608,0,0,0,144,16306,139.63074,35.86819
2008,0405,浮間舟渡,903,182,0,0,0,22,94,0,1904,12324,0,0,0,0,15429,1307,0,0,0,0,73,94,0,1800,11981,0,0,0,0,15255,139.69251,35.79103
2008,0404,北赤羽,320,71,0,0,0,32,0,0,702,14609,0,0,0,48,15782,187,0,0,0,0,0,0,0,660,15032,0,0,0,0,15879,139.70667,35.78648
2008,0605,蕨,4859,1043,0,0,170,354,36,330,12198,32103,0,0,31,71,51195,4701,788,0,0,140,830,36,330,11845,33291,0,0,0,0,51961,139.69116,35.82721
2008,1101,土呂,96,201,35,0,205,0,0,0,1139,10320,0,0,0,0,11996,128,177,35,0,203,0,0,0,1208,9804,0,0,0,0,11555,139.63285,35.93316
2008,0410,中浦和,142,334,0,0,0,0,0,0,2230,7671,0,0,0,0,10377,101,263,0,0,0,0,0,28,2172,7620,0,0,0,0,10184,139.63671,35.85455
2008,2520,岩井,0,81,59,0,0,0,0,0,184,92,0,0,0,0,416,0,81,59,0,0,0,0,0,184,92,0,0,0,0,416,139.85,35.09214
2008,2530,太海,0,127,0,0,0,0,0,0,0,59,0,0,0,0,186,0,127,0,0,0,0,0,0,0,59,0,0,0,0,186,140.096,35.08233
2008,2515,上総湊,85,412,0,0,0,0,0,0,106,303,0,0,0,0,906,0,412,0,0,0,0,0,0,106,388,0,0,0,0,906,139.87075,35.22095
2008,2513,大貫,0,222,0,0,0,0,0,0,296,1678,0,0,0,0,2196,0,222,0,0,0,0,0,0,296,1587,0,0,0,0,2105,139.85587,35.29076
2008,2508,袖ヶ浦,0,575,158,28,116,0,0,0,1320,2452,0,0,0,0,4649,0,504,394,28,116,68,0,0,1320,2512,0,0,0,0,4942,139.95826,35.43228
2008,2514,佐貫町,0,0,68,0,0,0,0,0,0,107,0,0,0,0,175,0,0,0,0,0,0,0,0,0,175,0,0,0,0,175,139.87648,35.25905
2008,2529,江見,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68,140.06221,35.0626
2008,2527,南三原,0,118,0,0,0,0,0,0,119,119,0,0,0,0,356,0,118,0,0,0,0,0,0,119,178,0,0,0,0,415,139.98003,35.02162
2008,2523,館山,0,368,0,0,33,83,0,63,170,1244,0,0,0,0,1961,68,386,0,0,0,0,0,63,170,1317,0,0,0,0,2004,139.86195,34.995
2008,2503,浜野,33,593,125,0,0,0,38,96,1042,3433,0,0,0,0,5360,0,511,125,0,0,0,0,96,943,3555,0,0,0,44,5274,140.1318,35.55114
2008,2525,千倉,0,82,0,0,0,0,0,0,308,0,0,0,0,0,390,0,82,0,0,0,0,0,0,308,0,0,0,0,0,390,139.95321,34.97671
2008,2504,八幡宿,1067,1364,520,0,306,106,43,356,2439,3796,0,0,0,35,10032,1532,910,391,25,295,106,43,356,2372,4253,0,0,0,0,10283,140.11924,35.53545
2008,2522,那古船形,0,0,0,0,0,0,0,0,83,290,0,0,0,0,373,0,0,0,0,0,0,0,0,83,323,0,0,0,0,406,139.85077,35.03
2008,2524,九重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.91023,34.9977
2008,2512,青堀,0,134,98,0,162,91,0,63,739,798,0,0,0,0,2085,0,182,98,0,341,91,0,63,806,854,0,0,0,0,2435,139.85967,35.33105
2008,2516,竹岡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.83091,35.1981
2008,2517,浜金谷,0,0,0,0,0,0,0,0,90,147,0,0,0,0,237,0,0,0,0,0,0,0,0,90,79,0,0,0,0,169,139.82331,35.16766
2008,2506,姉ヶ崎,1281,2456,515,0,767,87,0,263,2040,4060,0,0,0,0,11469,1897,2061,274,0,744,263,0,263,1909,4306,0,0,0,0,11717,140.04024,35.47779
2008,2528,和田浦,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101,140.01986,35.04211
2008,2519,安房勝山,0,49,0,0,0,0,0,0,0,382,0,0,0,48,479,0,49,0,0,0,0,0,0,0,478,0,0,0,0,527,139.83374,35.11322
2008,2511,君津,883,2596,1025,128,771,0,0,254,1828,4028,0,0,0,0,11513,781,2119,878,116,369,85,0,333,1809,4687,0,0,0,0,11177,139.89699,35.33324
2008,1510,津田山,0,40,0,0,0,0,0,0,312,3003,0,0,0,0,3355,0,0,0,0,0,0,0,0,267,3134,0,0,0,0,3401,139.60136,35.60328
2008,1512,宿河原,75,0,0,0,0,0,0,0,305,8366,0,0,0,33,8779,0,0,0,0,0,0,0,0,305,8085,0,0,0,0,8390,139.58022,35.61515
2008,1508,武蔵新城,2379,128,45,0,38,0,0,63,2183,24733,0,0,0,0,29569,2222,33,45,0,0,0,0,63,2067,24005,0,0,0,0,28435,139.63035,35.58688
2008,1511,久地,52,85,32,0,39,0,39,0,596,8774,0,0,0,0,9617,78,0,0,0,29,0,64,0,531,8748,0,0,0,0,9450,139.59383,35.60967
2008,1509,武蔵溝ノ口,3494,143,43,0,633,50,0,34,1392,15921,0,0,0,53,21763,3532,82,0,0,732,186,0,34,1454,16603,0,0,0,0,22623,139.6122,35.59818
2008,1501,尻手,471,0,0,0,40,0,0,0,225,9750,0,0,0,0,10486,225,43,0,0,40,0,0,0,254,9935,0,0,0,0,10497,139.68401,35.53158
2008,1504,平間,234,0,0,0,0,49,0,27,418,12629,0,0,0,0,13357,64,0,0,0,0,0,0,0,326,12490,0,0,0,0,12880,139.67094,35.56098
2008,1502,矢向,353,70,0,0,0,0,0,47,744,17515,0,0,0,0,18729,282,36,0,0,38,82,0,0,599,16579,0,0,0,0,17616,139.68017,35.53996
2008,1524,川崎新町,117,0,0,0,0,0,0,0,233,1849,0,0,0,0,2199,0,0,0,0,0,0,0,0,233,1738,0,0,0,0,1971,139.69886,35.51859
2008,1505,向河原,0,0,0,0,0,0,0,0,73,17976,0,0,0,0,18049,0,0,0,0,0,0,0,0,106,17988,0,0,0,0,18094,139.66714,35.57271
2008,1503,鹿島田,292,78,0,0,41,0,0,0,1386,16507,0,0,0,0,18304,143,0,0,0,41,52,0,0,1364,17505,0,0,0,0,19105,139.67481,35.55183
2008,1507,武蔵中原,2678,80,30,0,42,96,0,221,3564,29767,0,0,36,0,36514,2235,55,67,0,42,123,0,192,3355,29902,0,0,36,0,36007,139.64144,35.58094
2008,1521,矢川,301,37,0,69,34,45,0,0,877,4966,0,0,0,0,6329,294,63,0,0,0,0,0,63,952,5059,0,0,0,0,6431,139.4322,35.68499
2008,1515,稲田堤,376,531,0,0,40,0,117,221,841,8479,0,0,0,44,10649,652,242,0,0,40,46,117,196,854,8370,0,0,0,0,10517,139.53675,35.63322
2008,1516,矢野口,53,78,0,0,51,0,0,69,1049,6026,0,0,0,0,7326,31,0,0,0,0,0,0,69,994,6350,0,0,0,0,7444,139.52103,35.6414
2008,1514,中野島,26,40,0,0,33,0,54,0,1632,13396,0,0,0,0,15181,26,40,0,0,33,0,54,0,1530,13345,0,0,0,30,15058,139.5517,35.62989
2008,1522,西国立,57,34,0,0,0,28,0,0,502,8149,0,0,0,0,8770,26,34,0,0,0,48,0,0,526,7678,0,0,0,0,8312,139.42405,35.69331
2008,1517,稲城長沼,0,0,0,0,0,0,0,44,800,4167,0,0,0,0,5011,43,0,0,0,0,0,0,44,784,4279,0,0,0,0,5150,139.50338,35.64394
2008,1520,谷保,127,33,0,0,0,37,0,57,1984,7129,0,0,0,36,9403,127,71,0,0,0,40,0,57,1840,7002,0,0,0,0,9137,139.44752,35.68111
2008,1518,南多摩,86,267,0,0,41,0,53,0,1054,4165,0,0,0,0,5666,128,148,0,0,76,0,53,0,1017,4385,0,0,0,0,5807,139.4891,35.64918
2008,2217,丹荘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.10329,36.21599
2008,2215,松久,0,0,0,0,0,0,0,0,81,216,0,0,0,0,297,0,0,0,0,0,0,0,0,81,0,0,0,0,0,81,139.18251,36.17273
2008,2216,児玉,0,0,0,0,0,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,44,139.13626,36.19222
2008,2212,折原,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.19556,36.09589
2008,2205,金子,41,0,89,0,345,0,42,186,387,1086,0,0,0,0,2176,41,0,89,0,371,0,42,186,387,1043,0,0,0,0,2159,139.32885,35.81033
2008,2202,小宮,78,88,47,0,204,0,0,47,324,2265,0,0,0,0,3053,78,0,47,0,362,0,0,47,305,2287,0,0,0,0,3126,139.36883,35.68546
2008,2204,箱根ヶ崎,51,369,0,0,251,36,38,104,1135,2123,0,0,0,0,4107,51,227,0,0,251,22,0,45,1138,2277,0,0,0,0,4011,139.34672,35.77112
2008,2207,毛呂,0,0,95,0,0,0,0,0,0,943,0,0,0,0,1038,0,0,95,0,0,0,0,0,0,998,0,0,0,0,1093,139.30957,35.9402
2008,2211,竹沢,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94,139.22938,36.07567
2008,2201,北八王子,72,112,0,0,0,0,55,0,695,7620,0,0,0,94,8648,55,40,0,0,0,0,55,0,603,8017,0,0,0,0,8770,139.36361,35.66959
2008,2209,明覚,58,182,0,0,0,0,0,0,173,0,0,0,0,0,413,58,124,0,0,0,0,0,0,173,0,0,0,0,0,355,139.28895,36.00327
2008,2214,用土,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102,139.20082,36.15354
2008,2203,東福生,60,0,38,0,0,0,0,0,190,866,0,0,0,0,1154,60,0,0,0,0,0,0,0,190,1045,0,0,0,0,1295,139.33584,35.74537
2008,1418,船橋法典,321,669,232,0,0,0,35,0,1528,8371,0,0,0,0,11156,335,533,199,0,0,75,35,0,1511,8217,0,0,0,0,10905,139.9671,35.72977
2008,1417,市川大野,1027,904,137,0,35,45,0,307,1575,6233,0,0,0,0,10263,1062,547,87,0,35,125,0,307,1555,6306,0,0,0,0,10024,139.95176,35.7548
2008,1416,新八柱,1241,587,110,0,0,48,0,0,1736,5820,0,0,0,106,9648,1054,407,0,0,0,223,0,0,1499,6116,0,0,0,0,9299,139.93867,35.79077
2008,1412,吉川,5261,1786,463,31,147,0,0,497,4888,7003,0,0,0,183,20259,5252,1372,543,31,147,95,0,412,4854,7396,0,0,0,0,20102,139.8425,35.87672
2008,1411,南越谷,2101,797,121,0,473,89,0,41,4169,11950,0,0,0,34,19775,2316,482,48,0,319,327,0,41,3915,12368,0,0,0,0,19816,139.79048,35.87604
2008,1413,新三郷,1672,435,111,0,0,114,0,0,5211,5776,0,0,0,0,13319,1424,322,77,0,0,180,0,0,4924,6220,0,0,0,0,13147,139.86894,35.85894
2008,1407,北朝霞,1003,465,0,0,353,0,0,266,2074,6880,0,0,42,0,11083,981,232,0,0,309,75,0,166,2022,6636,0,0,0,0,10421,139.58656,35.81504
2008,1409,東浦和,3162,1623,68,0,83,138,53,754,5839,13639,0,0,117,82,25558,3399,1200,109,0,214,281,26,637,5698,14022,0,0,0,0,25586,139.70496,35.86422
2008,1408,西浦和,126,81,0,0,0,28,0,162,2565,8941,0,0,0,39,11942,99,37,0,0,0,0,0,162,2472,9190,0,0,0,39,11999,139.62831,35.84452
2008,1402,北府中,40,34,0,0,0,65,0,0,1865,15190,0,0,0,32,17226,105,122,0,0,0,0,0,0,1903,14893,0,0,0,0,17023,139.47201,35.68023
2008,1404,新秋津,706,752,112,85,30,69,0,161,3763,6755,0,0,0,0,12433,672,343,0,118,0,200,0,161,3544,7235,0,0,0,0,12273,139.49358,35.77809
2008,1405,東所沢,475,794,0,0,1160,44,0,53,3035,7805,0,0,0,40,13406,309,646,0,0,1360,24,0,102,2933,8147,0,0,0,95,13616,139.51368,35.79451
2008,1403,新小平,224,436,56,0,45,215,0,237,4782,5499,0,0,0,0,11494,242,271,27,0,0,98,0,237,4693,5675,0,0,0,0,11243,139.47071,35.73145
2008,1406,新座,968,389,0,0,2391,79,44,208,2576,10543,0,0,0,0,17198,1093,410,0,0,2708,57,44,208,2697,10675,0,0,52,0,17944,139.55546,35.80368
2008,4921,大袋,51,105,0,0,0,0,0,0,2075,9147,0,0,0,0,11378,24,105,0,0,0,0,0,0,2013,9142,0,0,0,0,11284,139.77816,35.92382
2008,4924,一ノ割,0,73,34,0,116,0,0,0,3443,6924,0,0,0,94,10684,27,151,34,0,0,0,0,0,3227,6743,0,0,0,0,10182,139.76626,35.96413
2008,4906,堀切,0,0,0,0,0,0,0,0,59,855,0,0,0,0,914,0,0,0,0,0,0,0,0,59,972,0,0,0,0,1031,139.81761,35.74308
2008,4905,鐘ヶ淵,0,0,0,0,0,0,0,0,237,4685,0,0,0,0,4922,0,0,0,0,0,0,0,0,237,4734,0,0,0,0,4971,139.82002,35.73337
2008,4927,姫宮,0,0,0,0,0,0,0,0,343,2553,0,0,0,0,2896,0,41,0,0,0,0,0,0,343,2303,0,0,0,0,2687,139.73891,36.00391
2008,4922,せんげん台,3471,1678,136,109,1189,144,79,87,7449,20499,0,0,40,38,34919,3296,1025,136,75,1252,427,34,87,7237,20450,0,0,40,38,34097,139.77482,35.93519
2008,4913,谷塚,781,415,0,0,42,0,60,0,4237,14702,0,0,0,50,20287,822,118,0,0,42,82,0,0,4127,14465,0,0,0,0,19656,139.80107,35.8141
2008,4912,竹ノ塚,6664,215,0,65,64,154,0,190,9118,20746,0,0,0,0,37216,6067,103,35,0,64,496,0,190,8376,21505,0,0,0,0,36836,139.79046,35.79363
2008,4908,小菅,0,0,0,0,0,0,0,0,341,2312,0,0,0,0,2653,0,0,0,0,0,0,0,0,341,2021,0,0,0,0,2362,139.8122,35.75814
2008,4920,北越谷,4815,1331,149,0,136,37,0,45,6857,16955,0,0,0,34,30359,4998,894,80,0,67,113,0,45,6619,16782,0,0,0,0,29598,139.77972,35.90244
2008,4918,新越谷,2582,509,163,0,280,236,0,44,2306,14410,0,0,0,44,20574,2791,307,83,0,403,112,0,44,2457,14476,0,0,0,0,20673,139.78996,35.87491
2008,4914,草加,5240,739,75,68,128,351,46,309,9087,21009,0,0,0,109,37161,4909,568,75,0,278,564,110,191,8658,21707,0,0,0,0,37060,139.80339,35.82762
2008,4926,北春日部,0,387,282,0,328,0,0,0,878,2476,0,0,0,0,4351,0,449,103,0,328,0,0,0,1034,2593,0,0,0,0,4507,139.74405,35.99069
2008,4917,蒲生,0,90,50,0,77,0,0,34,1960,6326,0,0,0,0,8537,0,175,50,0,37,0,0,34,1861,6565,0,0,0,24,8746,139.79163,35.86751
2008,4904,東向島,0,0,0,0,0,0,0,0,503,8750,0,0,0,0,9253,0,0,0,0,0,0,0,0,449,8732,0,0,0,0,9181,139.81926,35.72388
2008,4902,業平橋,230,54,0,0,59,0,0,0,212,5310,0,0,0,0,5865,154,0,0,0,0,63,0,0,212,5133,0,0,0,0,5562,139.80863,35.71027
2008,4909,五反野,142,54,0,0,0,0,0,0,1648,15612,0,0,0,52,17508,87,113,0,0,0,47,0,0,1540,15476,0,0,0,0,17263,139.81062,35.76534
2008,4923,武里,0,219,0,0,0,110,0,0,2489,6695,0,0,0,0,9513,0,219,0,0,0,110,0,0,2357,7226,0,0,0,0,9912,139.77095,35.94825
2008,4919,越谷,1551,1526,112,0,278,30,0,124,5445,15442,0,0,0,0,24508,1768,1277,42,0,235,118,0,164,5260,15759,0,0,0,0,24623,139.78587,35.8883
2008,4915,松原団地,2014,772,53,0,1001,33,0,136,3904,19706,0,0,0,39,27658,2353,585,53,0,968,192,0,136,3850,19212,0,0,0,0,27349,139.80035,35.84398
2008,4910,梅島,0,0,0,0,0,0,0,0,889,16254,0,0,0,0,17143,0,43,0,0,0,0,0,0,855,16238,0,0,0,0,17136,139.79975,35.77143
2008,4929,和戸,0,60,0,0,0,0,0,0,761,1336,0,0,0,0,2157,47,244,0,0,0,0,0,0,654,1451,0,0,0,0,2396,139.70162,36.03927
2008,4932,加須,156,1245,558,0,155,43,0,202,1741,4436,0,0,0,0,8536,230,1065,483,0,81,43,0,202,1741,4744,0,0,0,0,8589,139.59621,36.12266
2008,4931,花崎,0,417,351,67,177,0,0,0,1042,4662,0,0,0,0,6716,0,492,351,67,177,34,0,0,1116,4704,0,0,0,0,6941,139.63449,36.10964
2008,4930,鷲宮,0,74,85,0,167,0,0,0,1804,2324,0,0,0,0,4454,0,0,85,0,167,0,0,0,1939,2474,0,0,0,0,4665,139.65739,36.09585
2008,4933,南羽生,0,486,136,0,0,36,0,0,528,1107,0,0,0,0,2293,0,317,136,0,0,36,0,0,528,1090,0,0,0,0,2107,139.55643,36.14999
2008,5302,西大家,0,93,0,0,0,0,0,0,481,745,0,0,0,0,1319,0,93,0,0,0,0,0,0,481,516,0,0,0,0,1090,139.35702,35.93191
2008,5306,武州唐沢,0,0,0,0,0,0,0,0,0,867,0,0,0,0,867,0,0,0,0,0,0,0,0,0,867,0,0,0,0,867,139.30963,35.95186
2008,5305,東毛呂,411,239,276,0,0,0,0,0,496,1462,0,0,0,0,2884,330,239,276,0,0,0,0,0,496,1625,0,0,0,80,3046,139.31575,35.94682
2008,5303,川角,0,467,90,0,0,0,0,0,375,5602,0,0,0,0,6534,0,467,90,0,0,0,0,0,375,5500,0,0,0,0,6432,139.347,35.93751
2008,5304,武州長瀬,0,0,378,0,0,0,0,64,531,1929,0,0,0,0,2902,0,0,378,0,0,0,0,64,402,2057,0,0,0,0,2901,139.32671,35.94187
2008,4942,東あずま,0,0,0,0,0,0,0,0,362,3345,0,0,0,0,3707,0,0,0,0,0,0,0,0,362,3385,0,0,0,0,3747,139.83177,35.70706
2008,4943,小村井,0,0,0,0,0,0,0,0,132,3414,0,0,0,0,3546,35,0,0,0,0,0,0,0,82,3170,0,0,0,0,3287,139.82795,35.7102
2008,4941,亀戸水神,49,103,0,0,0,0,0,0,0,2053,0,0,0,0,2205,0,50,0,0,0,0,0,0,0,1826,0,0,0,0,1876,139.83325,35.6996
2008,4951,大師前,217,0,0,0,0,0,0,0,261,4789,0,0,0,0,5267,59,0,0,0,0,32,0,0,261,4712,0,0,0,0,5064,139.78205,35.77904
2008,5201,北池袋,0,0,0,0,0,0,0,0,37,4689,0,0,0,0,4726,0,0,0,0,0,0,0,0,37,4750,0,0,0,0,4787,139.71676,35.74104
2008,5209,成増,7516,165,0,0,157,195,151,328,3119,22888,0,0,0,71,34590,7731,223,0,0,192,586,151,328,3189,22202,0,0,0,0,34602,139.63376,35.77702
2008,5206,上板橋,158,0,0,0,0,51,66,51,1470,20771,0,0,0,0,22567,158,0,0,0,0,129,66,51,1359,21063,0,0,0,0,22826,139.67692,35.7633
2008,5208,下赤塚,38,107,0,0,0,0,0,0,763,7135,0,0,0,0,8043,0,0,0,0,0,0,0,0,721,7119,0,0,0,0,7840,139.64537,35.7703
2008,5204,中板橋,202,0,0,0,0,0,0,0,535,11137,0,0,0,0,11874,0,0,0,0,0,0,0,0,528,11321,0,0,0,0,11849,139.69521,35.75587
2008,5212,朝霞台,3488,890,0,0,53,101,37,293,3693,16387,0,0,0,27,24969,3576,634,0,0,100,71,73,393,3574,16882,0,0,0,27,25330,139.58664,35.81479
